Account,date,Daily_PnL,Gross_PnL,Total_Trades,Winning_Trades,PnL_Trades,Avg_Trade_Size_USD,Total_Volume_USD,Max_Trade_Size,Total_Fees,Long_Trades,Short_Trades,Win_Rate,Long_Short_Ratio,Leverage_Proxy,Sentiment,classification,FG_Value,Cum_PnL,Running_Max,Drawdown,Seg_Leverage,Seg_Frequency,Seg_Consistency
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-27,69.235373,78.78402200000001,20,19,19,1364.094,27281.88,8103.17,9.548649,19,1,1.0,10.0,2.1944123784847362,Greed,Greed,61,49692.53233053,74828.17756353,-25135.645233000003,Low Leverage,Frequent,Consistent Winner
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-28,-6486.341173,-6424.928118,80,5,76,2193.325,175466.0,14999.88,61.413055,76,4,0.06578947368421052,10.0,3.5283928600521914,Neutral,Neutral,54,43206.191157530004,74828.17756353,-31621.986405999996,Low Leverage,Frequent,Consistent Winner
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-29,-1800.150997,-1793.442795,73,2,33,396.20082191780824,28922.66,1110.74,6.708202,33,40,0.06060606060606061,0.825,0.6373666242812189,Greed,Greed,60,41406.04016053,74828.17756353,-33422.137403,Low Leverage,Frequent,Consistent Winner
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-30,-1079.537794,-1053.418063,87,22,56,985.3667816091954,85726.91,10010.6,26.119731,55,32,0.39285714285714285,1.71875,1.5851554679596012,Greed,Greed,56,40326.50236653,74828.17756353,-34501.675197,Low Leverage,Frequent,Consistent Winner
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-01,-202.036486,-200.94846,19,0,14,309.6568421052632,5883.4800000000005,1110.75,1.088026,14,5,0.0,2.8,0.49814368173914925,Neutral,Neutral,53,40124.46588053,74828.17756353,-34703.711683,Low Leverage,Frequent,Consistent Winner
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-13,-4.20111348,0.0,162,0,0,2468.940987654321,399968.44,17546.02,4.20111348,162,0,,10.0,0.6927910207723403,Greed,Extreme Greed,76,-4.20111348,-4.20111348,0.0,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-15,-11.53175475,0.0,413,0,0,1890.1754237288135,780642.45,34763.43,11.53175475,413,0,,10.0,0.5303879549134123,Greed,Extreme Greed,80,-15.73286823,-4.20111348,-11.53175475,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-16,55.967044509999994,55.987393,2,1,1,55.980000000000004,111.96000000000001,56.07,0.02034849,1,1,1.0,1.0,0.015708128115156712,Greed,Extreme Greed,83,40.23417627999999,40.23417627999999,0.0,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-17,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,1,,0.0,0.0,Greed,Extreme Greed,87,40.23417627999999,40.23417627999999,0.0,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-22,-71.770235,0.0,86,0,0,4111.969186046511,353629.35,76975.5,71.770235,6,80,,0.075,1.153828845659079,Greed,Greed,73,-31.536058720000007,40.23417627999999,-71.770235,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2024-12-23,8569.725433,8639.369933,60,54,54,9857.592999999999,591455.58,126901.88,69.64450000000001,60,0,1.0,10.0,2.7660652688651655,Greed,Greed,70,8538.18937428,8538.18937428,0.0,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-19,-355.505903,0.0,484,0,0,2098.6197107438015,1015731.94,150528.8,355.505903,484,0,,10.0,0.5888779435755047,Greed,Extreme Greed,77,8182.68347128,8538.18937428,-355.5059030000002,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-23,62950.286846,63464.28729,487,432,432,3015.5509856262834,1468573.33,60370.0,514.000444,100,387,1.0,0.25839793281653745,0.8461711543409208,Greed,Extreme Greed,75,71132.97031728001,71132.97031728001,0.0,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-01-29,21407.970589,21987.812579,636,272,286,2604.86213836478,1656692.32,30269.28,579.84199,286,350,0.951048951048951,0.8171428571428572,0.7309308358655775,Greed,Greed,72,92540.94090628,92540.94090628,0.0,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-02,12105.679725,12245.905048999999,169,75,75,2370.67449704142,400643.99,20110.44,140.225324,94,75,1.0,1.2533333333333334,0.6652171975502201,Greed,Greed,60,104646.62063128,104646.62063128,0.0,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-07,-0.4,0.0,2,0,0,46000.0,92000.0,62615.89,0.4,2,0,,10.0,12.907715135712909,Fear,Fear,44,104646.22063128,104646.62063128,-0.40000000000873115,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-08,-1.19999773,0.0,152,0,0,1771.9198684210526,269331.82,77275.14,1.19999773,152,0,,10.0,0.4972051501062793,Fear,Fear,44,104645.02063355,104646.62063128,-1.5999977300089085,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-24,-1.99999899,0.0,45,0,0,9481.510444444444,426667.97,83112.0,1.99999899,45,0,,10.0,2.6605355624603386,Neutral,Neutral,49,104643.02063456,104646.62063128,-3.5999967200041283,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-25,-2.39999982,0.0,8,0,0,60250.0,482000.0,400000.0,2.39999982,8,0,,10.0,16.90630080275441,Fear,Fear,25,104640.62063474,104646.62063128,-5.999996540005668,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-07,3197.287949,3425.96095,68,33,33,9608.110294117647,653351.5,61150.7,228.673001,25,43,1.0,0.5813953488372093,2.6960597971517686,Fear,Extreme Fear,23,107837.90858374,107837.90858374,0.0,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-14,-797.097812,-621.54506,25,0,7,20063.1732,501579.33,52335.09,175.552752,18,7,0.0,2.5714285714285716,5.629776617044992,Fear,Fear,31,107040.81077174,107837.90858374,-797.0978120000073,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-16,-58.848298,0.0,4,0,0,42034.5,168138.0,43631.81,58.848298,4,0,,10.0,11.794985910263572,Fear,Fear,29,106981.96247374,107837.90858374,-855.9461100000044,High Leverage,Infrequent,Mixed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-23,16775.020861,17381.164,248,4,4,6983.216774193548,1731837.76,112043.7,606.143139,244,4,1.0,10.0,1.9595081054830943,Greed,Greed,72,123756.98333474,123756.98333474,0.0,High Leverage,Infrequent,Mixed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-13,2250.695475,2270.1241019999998,234,164,164,939.9077777777777,219938.41999999998,8868.07,19.428627,70,164,1.0,0.4268292682926829,0.9255140639064989,Greed,Extreme Greed,76,2250.695475,2250.695475,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-14,10208.297229,10281.503571,683,296,296,1674.4618155197657,1143657.42,51306.9,73.206342,386,297,1.0,1.2996632996632997,1.6488191675591783,Greed,Extreme Greed,83,12458.992704,12458.992704,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-15,3867.6980059999996,3932.676736,748,187,236,1345.2046122994652,1006213.05,44063.99,64.97873,512,236,0.7923728813559322,2.169491525423729,1.3246041972954086,Greed,Extreme Greed,80,16326.690709999999,16326.690709999999,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-16,3892.315876,3923.071266,326,164,164,1710.5239570552149,557630.81,15712.72,30.75539,162,164,1.0,0.9878048780487805,1.6843290547574266,Greed,Extreme Greed,83,20219.006586,20219.006586,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-17,9011.241791,9080.193597,599,260,260,2051.6765609348913,1228954.26,31259.16,68.951806,339,260,1.0,1.3038461538461539,2.0202572599431208,Greed,Extreme Greed,87,29230.248377,29230.248377,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-18,2724.970698,2755.818564,314,154,154,1756.5612101910826,551560.22,17155.93,30.847866,160,154,1.0,1.0389610389610389,1.7296612950561583,Greed,Extreme Greed,81,31955.219075,31955.219075,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-19,5624.322561,5687.811638,439,189,189,1937.9936218678815,850779.2,44207.37,63.489077,250,189,1.0,1.3227513227513228,1.908315257312285,Greed,Extreme Greed,75,37579.541636,37579.541636,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-20,5901.461861,5930.482942,243,163,163,1136.9883950617284,276288.18,8999.88,29.021081,80,163,1.0,0.49079754601226994,1.1195765957124606,Greed,Greed,74,43481.003497,43481.003497,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-21,2542.2594400000003,2600.050242,331,105,105,1631.86501510574,540147.32,39036.42,57.790802,226,105,1.0,2.1523809523809523,1.606874693013166,Greed,Greed,73,46023.262937,46023.262937,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-22,2675.9509430000003,2718.982224,291,81,81,1754.1204123711339,510449.04,51753.79,43.031281,210,81,1.0,2.5925925925925926,1.7272578755261532,Greed,Greed,73,48699.21388,48699.21388,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-23,-0.210533,0.0,3,0,0,1403.5600000000002,4210.68,1459.86,0.210533,3,0,,10.0,1.3820659326895492,Greed,Greed,70,48699.003347,48699.21388,-0.21053300000494346,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2024-12-24,-0.898379,0.0,1,0,0,2994.6,2994.6,2994.6,0.898379,1,0,,10.0,2.9487408034085636,Greed,Greed,73,48698.104968,48699.21388,-1.108912000003329,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-15,-0.10441900000000001,0.0,2,0,0,522.095,1044.19,613.99,0.10441900000000001,2,0,,10.0,0.5140996559659367,Greed,Greed,70,48698.000549,48699.21388,-1.213331000006292,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-18,-14.034398,0.0,53,0,0,1244.2596226415094,65945.76,5106.72,14.034398,53,0,,10.0,1.225205075574955,Greed,Extreme Greed,77,48683.966151,48699.21388,-15.247729000002437,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-20,-0.299998,0.0,1,0,0,2999.98,2999.98,2999.98,0.299998,1,0,,10.0,2.9540384142822487,Greed,Extreme Greed,76,48683.666153,48699.21388,-15.54772700000467,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-22,140.32210500000002,140.995116,20,2,2,332.675,6653.5,2607.42,0.673011,18,2,1.0,9.0,0.3275804270266292,Greed,Extreme Greed,84,48823.988258,48823.988258,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-23,-0.341949,0.0,6,0,0,569.92,3419.52,830.04,0.341949,6,0,,10.0,0.561192265637684,Greed,Extreme Greed,75,48823.646309,48823.988258,-0.3419489999942016,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-24,-1.599999,0.0,9,0,0,671.1622222222222,6040.46,1433.51,1.599999,9,0,,10.0,0.6608840681136153,Greed,Extreme Greed,75,48822.04631,48823.988258,-1.9419479999996838,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-27,-0.8998309999999999,0.0,20,0,0,449.921,8998.42,837.06,0.8998309999999999,20,0,,10.0,0.4430309260036012,Greed,Greed,71,48821.146479,48823.988258,-2.841778999994858,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-31,9699.819209000001,9719.053192,65,65,65,2959.078615384615,192340.11,4992.0,19.233983,0,65,1.0,0.0,2.9137633919983736,Greed,Extreme Greed,76,58520.965688000004,58520.965688000004,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-01,920.853742,923.487443,18,18,18,1390.1038888888888,25021.87,9179.35,2.633701,0,18,1.0,0.0,1.36881588797956,Greed,Greed,68,59441.81943,59441.81943,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-02,-5.072198,0.0,29,0,0,1210.4648275862069,35103.479999999996,7069.39,5.072198,29,0,,10.0,1.1919278127944835,Greed,Greed,60,59436.747232,59441.81943,-5.072198000001663,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,2135.311164,2161.6751200000003,15,6,6,8577.862,128667.93,70911.12,26.363956,9,6,1.0,1.5,8.44650093014352,Fear,Fear,44,61572.058396,61572.058396,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-04,4467.324388,4624.583773,731,138,149,1221.8522845417237,893174.02,63654.57,157.259385,573,158,0.9261744966442953,3.6265822784810124,1.2031408826441432,Greed,Greed,72,66039.382784,66039.382784,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-05,-6498.552329000001,-6194.283149,368,45,105,4161.944646739131,1531595.6300000001,414876.88,304.26918,263,105,0.42857142857142855,2.5047619047619047,4.098208776253093,Neutral,Neutral,54,59540.830455,66039.382784,-6498.552328999998,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-06,2668.155857,2780.135427,806,274,275,716.7850620347394,577728.76,12864.6,111.97957,531,275,0.9963636363636363,1.930909090909091,0.705808241399711,Neutral,Neutral,49,62208.986312,66039.382784,-3830.3964720000004,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-07,5816.585365,6119.377807,787,202,202,1749.6032401524778,1376937.75,128999.8,302.792442,589,198,1.0,2.974747474747475,1.7228098791202309,Fear,Fear,44,68025.571677,68025.571677,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-08,302.483964,330.039883,328,96,96,764.5767682926829,250781.18,4963.81,27.555919,232,96,1.0,2.4166666666666665,0.752868067188569,Fear,Fear,44,68328.055641,68328.055641,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-09,173.73486400000002,183.593223,122,21,22,747.8363934426229,91236.04,20143.89,9.858359,100,22,0.9545454545454546,4.545454545454546,0.7363840538362928,Neutral,Neutral,46,68501.790505,68501.790505,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-10,1322.291122,1338.39845,304,185,185,868.6251644736842,264062.05,20159.75,16.107328,119,185,1.0,0.6432432432432432,0.8553230699762997,Fear,Fear,43,69824.081627,69824.081627,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-11,836.19763,869.757103,183,31,31,1215.386612021858,222415.75,20315.88,33.559473,152,31,1.0,4.903225806451613,1.196774225200476,Neutral,Neutral,47,70660.279257,70660.279257,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-12,-2.499139,0.0,50,0,0,999.666,49983.3,1896.3,2.499139,50,0,,10.0,0.9843571508649653,Neutral,Neutral,46,70657.780118,70660.279257,-2.499139000006835,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-13,1179.902898,1312.55815,399,160,160,2012.0397744360903,802803.87,50192.49,132.655252,239,160,1.0,1.49375,1.981227469765799,Neutral,Neutral,50,71837.683016,71837.683016,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-14,354.637867,414.743169,306,34,36,1372.3451960784314,419937.63,40608.4,60.105301999999995,271,35,0.9444444444444444,7.742857142857143,1.3513291511514716,Neutral,Neutral,48,72192.32088300001,72192.32088300001,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-15,545.638624,590.73516,466,113,116,787.2578326180258,366862.15,16014.5,45.096536,351,115,0.9741379310344828,3.0521739130434784,0.7752017945113744,Neutral,Neutral,50,72737.959507,72737.959507,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-16,803.035569,819.9958,455,195,228,501.30874725274725,228095.48,14708.04,16.960231,226,229,0.8552631578947368,0.9868995633187773,0.4936317231449297,Neutral,Neutral,54,73540.995076,73540.995076,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-17,286.762369,303.11202,284,118,119,598.8410211267606,170070.85,18276.06,16.349651,118,166,0.9915966386554622,0.7108433734939759,0.5896703912880947,Neutral,Neutral,51,73827.757445,73827.757445,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-18,3456.135367,3494.964308,413,149,149,1209.069588377724,499345.74,24530.41,38.828941,262,151,1.0,1.7350993377483444,1.190553940229009,Neutral,Neutral,47,77283.892812,77283.892812,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19,1209.374941,1280.6095579999999,400,134,134,1091.899,436759.6,134404.6,71.234617,266,134,1.0,1.9850746268656716,1.0751776980234444,Fear,Fear,44,78493.26775300001,78493.26775300001,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-20,2779.846756,2866.872677,968,443,443,817.1428202479339,790994.25,44599.86,87.025921,525,443,1.0,1.18510158013544,0.8046291245166072,Neutral,Neutral,49,81273.114509,81273.114509,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-21,3344.35857,3417.71341,769,341,341,1031.4382574772433,793176.02,42421.25,73.35484,428,341,1.0,1.2551319648093842,1.0156428491350347,Greed,Greed,55,84617.473079,84617.473079,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-22,96.420394,101.06290399999999,41,20,20,789.0624390243902,32351.559999999998,9941.9,4.64251,21,20,1.0,1.05,0.7769787652401994,Neutral,Neutral,49,84713.893473,84713.893473,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-23,-0.599623,0.0,53,0,0,226.28509433962265,11993.11,528.69,0.599623,53,0,,10.0,0.22281977255139299,Neutral,Neutral,50,84713.29385,84713.893473,-0.5996230000018841,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-24,-2.91327,0.0,42,0,0,495.59309523809526,20814.91,4482.78,2.91327,42,0,,10.0,0.48800360041946095,Neutral,Neutral,49,84710.38058,84713.893473,-3.512893000006443,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-25,816.169578,826.548369,193,54,54,626.2487046632124,120866.0,11758.53,10.378791,139,54,1.0,2.574074074074074,0.616658354545573,Fear,Fear,25,85526.550158,85526.550158,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-26,-1.999079,0.0,20,0,0,749.8255,14996.51,4997.06,1.999079,20,0,,10.0,0.7383426992874601,Fear,Extreme Fear,21,85524.551079,85526.550158,-1.9990790000010747,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-27,-2.997722,0.0,13,0,0,768.6484615384616,9992.43,1056.59,2.997722,13,0,,10.0,0.7568774066705668,Fear,Extreme Fear,10,85521.553357,85526.550158,-4.996801000001142,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-28,993.4232880000001,1011.258943,197,61,62,623.2444670050761,122779.16,18237.29,17.835655,141,56,0.9838709677419355,2.517857142857143,0.613700123674778,Fear,Extreme Fear,16,86514.976645,86514.976645,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,622.719078,625.512206,32,16,16,1691.2284375000002,54119.310000000005,19626.81,2.793128,16,16,1.0,1.0,1.6653290260940226,Fear,Fear,26,87137.695723,87137.695723,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,57.461098,60.171373,176,15,16,234.52426136363636,41276.27,2860.84,2.7102749999999998,160,16,0.9375,10.0,0.23093276526821913,Fear,Fear,33,87195.156821,87195.156821,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-04,-0.738537,0.0,40,0,0,369.27675,14771.07,1517.92,0.738537,40,0,,10.0,0.3636216591448284,Fear,Extreme Fear,15,87194.418284,87195.156821,-0.73853699999745,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,-0.699979,0.0,8,0,0,874.97875,6999.83,1999.99,0.699979,8,0,,10.0,0.8615793569226009,Fear,Fear,27,87193.718305,87195.156821,-1.4385159999947064,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,69.381412,73.34455,21,9,9,917.6357142857142,19270.35,2117.81,3.9631380000000003,9,12,1.0,0.75,0.9035830739929367,Fear,Fear,38,87263.099717,87263.099717,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,97.23105500000001,100.22198900000001,47,17,19,400.05872340425526,18802.76,1497.03,2.990934,19,28,0.8947368421052632,0.6785714285714286,0.39393223851655246,Fear,Fear,29,87360.330772,87360.330772,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,17.924961,18.57004,13,6,6,303.8438461538462,3949.9700000000003,997.57,0.645079,6,7,1.0,0.8571428571428571,0.29919079243252533,Fear,Fear,30,87378.255733,87378.255733,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,6612.50307276,6653.134804,550,215,215,894.6094181818181,492035.18,9851.07,40.63173124,335,215,1.0,1.558139534883721,0.8809094017586061,Greed,Greed,72,93990.75880576001,93990.75880576001,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-24,1242.4392660247,1279.688605,334,65,65,1325.6926047904192,442781.33,8219.27,37.2493389753,269,65,1.0,4.138461538461539,1.3053909959669043,Greed,Greed,63,95233.1980717847,95233.1980717847,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-25,4041.2507359918,4058.112969,138,43,43,1475.0315217391305,203554.35,5121.53,16.8622330082,95,43,1.0,2.2093023255813953,1.452442942117812,Greed,Greed,60,99274.4488077765,99274.4488077765,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-26,-0.66920957,0.0,50,0,0,425.9992,21299.96,1582.02,0.66920957,50,0,,10.0,0.41947546358759275,Greed,Greed,65,99273.7795982065,99274.4488077765,-0.6692095699982019,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-27,142.43828383380003,147.309165,46,4,4,858.3880434782608,39485.85,8279.38,4.8708811662,42,4,1.0,10.0,0.8452427198832537,Greed,Greed,61,99416.2178820403,99416.2178820403,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-28,463.9407835299,474.245409,155,21,21,1106.0305161290323,171434.73,37984.01,10.3046254701,134,21,1.0,6.380952380952381,1.0890928046232256,Neutral,Neutral,54,99880.1586655702,99880.1586655702,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-29,1170.4852378469,1189.49741,214,93,93,1261.7606542056074,270016.77999999997,14679.44,19.0121721531,121,93,1.0,1.3010752688172043,1.2424380969717348,Greed,Greed,60,101050.6439034171,101050.6439034171,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-30,1542.6016867445,1555.834562,345,123,123,793.9205507246378,273902.59,23513.43,13.2328752555,222,123,1.0,1.8048780487804879,0.7817624799927662,Greed,Greed,56,102593.2455901616,102593.2455901616,0.0,Low Leverage,Frequent,Consistent Winner
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-01,1421.6742327342,1449.529436,288,101,101,1130.8870833333333,325695.48,27495.56,27.8552032658,187,101,1.0,1.8514851485148516,1.1135687192522208,Neutral,Neutral,53,104014.9198228958,104014.9198228958,0.0,Low Leverage,Frequent,Consistent Winner
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,-51.977449,0.0,16,0,0,9281.686875,148506.99,30000.01,51.977449,16,0,,10.0,18.56337375,Fear,Fear,37,-51.977449,-51.977449,0.0,High Leverage,Infrequent,Mixed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,-14224.993217000001,-14176.51042,10,0,2,13492.987,134929.87,97708.22,48.482797000000005,8,2,0.0,4.0,26.985974,Fear,Fear,34,-14276.970666000001,-51.977449,-14224.993217000001,High Leverage,Infrequent,Mixed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,-36.606680000000004,0.0,2,0,0,10053.805,20107.61,10806.98,36.606680000000004,2,0,,10.0,20.10761,Fear,Fear,26,-14313.577346000002,-51.977449,-14261.599897000002,High Leverage,Infrequent,Mixed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,-0.2136618,0.0,1,0,0,500.0,500.0,500.0,0.2136618,1,0,,10.0,1.0,Fear,Fear,29,-14313.7910078,-51.977449,-14261.8135588,High Leverage,Infrequent,Mixed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,-40.872961999999994,-40.712216999999995,4,0,3,114.82,459.28,333.57,0.160745,0,4,0.0,0.0,0.22963999999999998,Fear,Extreme Fear,20,-14354.663969800002,-51.977449,-14302.686520800002,High Leverage,Infrequent,Mixed
